Material Name,Categories,Density,Chemical Properties,Mechanical Properties,Modulus of Elasticity,Poissons Ratio,Shear Modulus,Electrical Properties,Volume Resistivity,Dielectric Constant,Dielectric Loss Index,Thermal Properties,"CTE, linear",Thermal Conductivity,"Transformation Temperature, Tg",Softening Point,Working Point,Annealing Point,Optical Properties,Refractive Index,UV Transmittance,Hydrolytic Resistance,Stress-optical Coefficient K (10-6mm2N-1),tk100(°C),"Maximum Service Temperature, Air",CaO+MgO,SiO2,Classification Temperature (°C),CategoryList
AISI 4320 Steel,Metal;Ferrous Metal;Alloy Steel;AISI 4000 Series Steel;Low Alloy Steel;Carbon Steel;Low Carbon Steel,25.91293125,27.84980086666667,45.92371473684211,62.45598733333335,541.426177,17.087954375000002,4.922917142857143,274.46082631578946,19.674742857142856,61.050833333333344,56.00563076923077,67.51114539285716,248.59384574428572,358.05769642857143,58.74053333333333,69.16510523529412,69.74524691428572,93.78469899333332,83.24011843832001,11.201272727272727,270.5067954453333,459.134507705345,192.0841875,362.26076923076926,594.3883004347297,524.7013327808116,837.3324605741801,"['Metal', 'Ferrous Metal', 'Alloy Steel', 'AISI 4000 Series Steel', 'Low Alloy Steel', 'Carbon Steel', 'Low Carbon Steel']"
Morgan Advanced Ceramics Plasram 85P Thermal Ceramic,Ceramic;Oxide,52.56492174799874,159.71131046828827,676.2442524865884,68556631.2531715,75061636313.20595,1469081.6628467666,466526512335.5545,963393435379.7284,81956244839.75427,183.5738495147059,276792.44811655633,8156752873871.653,1700.0,108315910714.32613,1758447018000.9456,528169015631.21985,20932620639.68686,90863997305.01517,7015189410217.756,195.59041880019493,884515924261.2141,5912905715455.2705,5589539357324.477,5431605205408.259,89.0,8037133699959.662,12.0,"['Ceramic', 'Oxide']"
CoorsTek AD-999 Nom. 99.9% Al 2 O 3,Ceramic;Oxide;Aluminum Oxide,3.94,156.02812344889796,414.0,2930.0,70465998308.04787,1639845.5798075837,11000000.0,910192505337.0527,8.2,31.0,1750.0,7717068965799.736,99.9,102361259923.95715,2228550810036.728,422535212906.06244,27218556983.980663,85822511012.22964,6643079363249.735,190.39371573334913,746418859024.9802,4752738972698.96,4489199053577.38,4469459988851.931,4215.807298410132,7768489011291.655,9891468113977.348,"['Ceramic', 'Oxide', 'Aluminum Oxide']"
Chosun Refractories SF35 Hard Fireclay brick,Ceramic,44.69403065022422,147.67946867469882,715.380579338843,68.6,65359935090.12174,1468491.3542295124,590426122632.758,826692411748.6007,5.8,215.6552323529412,238267.1215808333,6903448276201.1875,46.0,92171776502.37819,2.33,13.0,17032967588.783735,1.2,5917159763415.495,35.0,1050000834107.3104,7809161068842.147,7394160584375.095,6828220859572.754,6739.624936380951,9378571428912.5,8731599403719.894,['Ceramic']
MarkeTech Silica Aerogel,Ceramic;Aerogel;Oxide;Silicon Oxide,0.1,148.41206723765657,672.6105162336721,60485150.13063129,0.0008,1335432.8432778807,446642213096.3494,921664553125.3375,2.0,0.004,500.0,7187356322139.495,136928005809.81355,142806439892.43634,1559466630478.891,512163893879.89624,18320627307.417206,119546110636.33792,6177803164430.519,187.37828304860784,965506682435.6431,5782343489793.435,800.0,0.02,0.0003,7601766349900.799,1000000000000000.0,"['Ceramic', 'Aerogel', 'Oxide', 'Silicon Oxide']"
Soil,Ceramic,44.69403065022422,147.67946867469882,715.380579338843,58441751.03541965,65359935090.12174,1468491.3542295124,590426122632.758,826692411748.6007,69519305006.9414,215.6552323529412,238267.1215808333,6903448276201.1875,85487826480.62068,92171776502.37819,1543278395576.3176,704225353715.4303,17032967588.783735,77380952579.94206,5917159763415.495,209.4985506842105,1050000834107.3104,7809161068842.147,7394160584375.095,6828220859572.754,6739.624936380951,9378571428912.5,8731599403719.894,['Ceramic']
LKAB Minerals FerBen,Carbon;Ceramic;Clay,136.1704026733281,111.31765012621916,423.2977452302243,17532548.003425896,19607980549.43452,440608.4192088537,177127836821.61255,248007723534.0785,20855791550.099903,130.56804041394335,79460.91274916666,2071034482892.9675,25646347959.456314,27651533268.87267,462983518994.6939,211267606161.5641,5109890361.656952,23214285799.702618,1775147929045.2703,107.96763187192981,315000250353.5166,2342748321297.2876,2218248175400.788,2276073619935.178,2063.5054809142853,2813571429292.1416,2619479821481.271,"['Carbon', 'Ceramic', 'Clay']"
AISI 1080 Steel,Metal;Ferrous Metal;Carbon Steel;AISI 1000 Series Steel;High Carbon Steel,25.91293125,27.84980086666667,45.92371473684211,62.45598733333335,541.426177,17.087954375000002,4.922917142857143,274.46082631578946,19.674742857142856,61.050833333333344,56.00563076923077,67.51114539285716,248.59384574428572,358.05769642857143,58.74053333333333,69.16510523529412,69.74524691428572,93.78469899333332,83.24011843832001,11.201272727272727,270.5067954453333,354.4772722187404,192.0841875,362.26076923076926,540.065304957238,769.6447716374701,1338.3185207743406,"['Metal', 'Ferrous Metal', 'Carbon Steel', 'AISI 1000 Series Steel', 'High Carbon Steel']"
Chosun Refractories SAL75Z(ACD) Special Alumina brick,Ceramic;Oxide;Aluminum Oxide,61.0299829240366,156.02812344889796,646.2175166822532,78.5,70465998308.04787,1639845.5798075837,403857845379.50385,910192505337.0527,5.0,168.28130471176473,349572.93188266206,7717068965799.736,78.0,102361259923.95715,2.8,17.0,27218556983.980663,1.0,6643079363249.735,39.0,746418859024.9802,4752738972698.96,4489199053577.38,4469459988851.931,4215.807298410132,7768489011291.655,9891468113977.348,"['Ceramic', 'Oxide', 'Aluminum Oxide']"
H.C. Starck Amperit® 558.088 Tungsten Carbide-Cobalt-Chromium 86-10-4 (WC-Co-Cr),Ceramic;Carbide,34.55626664151432,125.1887681726908,1008.7854345041322,43831338.83073141,49019951468.26631,1143117.182338801,442819592091.35187,620019308855.2068,52139478886.213554,272.8753528361345,178709.44118562498,5177586207296.3125,64115869912.35301,69128832382.34615,1157458796762.497,528169015297.86285,12774725692.257805,58035714522.66071,4437869822619.374,196.6034963464912,787500626675.0533,5856870801713.248,5545620438287.815,5121165644697.74,5063.729433535714,7033928571841.434,6548700177790.385,"['Ceramic', 'Carbide']"
Chosun Refractories 1260BOARD Board,Ceramic,44.69403065022422,147.67946867469882,715.380579338843,58441751.03541965,65359935090.12174,1468491.3542295124,590426122632.758,826692411748.6007,69519305006.9414,215.6552323529412,1260.0,6903448276201.1875,85487826480.62068,92171776502.37819,0.25,704225353715.4303,17032967588.783735,77380952579.94206,5917159763415.495,209.4985506842105,1050000834107.3104,7809161068842.147,7394160584375.095,6828220859572.754,6739.624936380951,9378571428912.5,8731599403719.894,['Ceramic']
Pyrotek Wollite 50 Insulating Castable,Ceramic,44.69403065022422,147.67946867469882,715.380579338843,58441751.03541965,65359935090.12174,1468491.3542295124,590426122632.758,826692411748.6007,69519305006.9414,215.6552323529412,238267.1215808333,6903448276201.1875,85487826480.62068,92171776502.37819,1543278395576.3176,704225353715.4303,17032967588.783735,77380952579.94206,5917159763415.495,209.4985506842105,1050000834107.3104,7809161068842.147,7394160584375.095,6828220859572.754,6739.624936380951,9378571428912.5,8731599403719.894,['Ceramic']
AISI 4118 Steel,Metal;Ferrous Metal;Alloy Steel;AISI 4000 Series Steel;Low Alloy Steel;Carbon Steel;Low Carbon Steel,25.91293125,27.84980086666667,45.92371473684211,62.45598733333335,541.426177,17.087954375000002,4.922917142857143,274.46082631578946,19.674742857142856,61.050833333333344,56.00563076923077,67.51114539285716,248.59384574428572,358.05769642857143,58.74053333333333,69.16510523529412,69.74524691428572,93.78469899333332,83.24011843832001,11.201272727272727,270.5067954453333,459.134507705345,192.0841875,362.26076923076926,594.3883004347297,524.7013327808116,837.3324605741801,"['Metal', 'Ferrous Metal', 'Alloy Steel', 'AISI 4000 Series Steel', 'Low Alloy Steel', 'Carbon Steel', 'Low Carbon Steel']"
